Journal_Entry_Line,Amount,Journal_Entry_Text,Account_Number,Posting_Date,User_ID,Creation_Date,Debit,Credit,Debit_Credit_Type,Month,Weekday,Product,Branch
1448,-538774.47,Filiale_1090__Apfel,3908000304,2022-01-17,FW,2022-01-31,0.00,-538774.47,H,11,Monday,Apfel,Filiale_1090
1449,-265242.62,Filiale_1090__Apfel,3908000304,2022-01-18,FW,2022-01-31,0.00,-265242.62,H,11,Tuesday,Apfel,Filiale_1090
1450,-66310.91,Filiale_1090__Apfel,3908000304,2022-01-19,FW,2022-01-31,0.00,-66310.91,H,11,Wednesday,Apfel,Filiale_1090
1451,-45225.00,Filiale_1090__Apfel,3908000304,2022-01-20,FW,2022-01-31,0.00,-45225.00,H,11,Thursday,Apfel,Filiale_1090
1452,-3517.50,Filiale_1090__Apfel,3908000304,2022-01-21,FW,2022-01-31,0.00,-3517.50,H,11,Friday,Apfel,Filiale_1090
1453,-1006404.99,Filiale_1090__Apfel,3908000304,2022-01-22,FW,2022-01-31,0.00,-1006404.99,H,11,Saturday,Apfel,Filiale_1090
1454,-2044261.46,Filiale_1090__Apfel,3908000304,2022-01-22,FW,2022-01-31,0.00,-2044261.46,H,11,Saturday,Apfel,Filiale_1090
1455,-251601.75,Filiale_1090__Apfel,3908000304,2022-01-24,FW,2022-01-31,0.00,-251601.75,H,11,Monday,Apfel,Filiale_1090
1456,-75890.57,Filiale_1090__Apfel,3908000304,2022-01-25,FW,2022-01-31,0.00,-75890.57,H,11,Tuesday,Apfel,Filiale_1090
1457,-5757701.28,Filiale_1090__Apfel,3908000304,2022-01-26,FW,2022-01-31,0.00,-5757701.28,H,11,Wednesday,Apfel,Filiale_1090
1458,-2170061.33,Filiale_1090__Apfel,3908000304,2022-01-27,FW,2022-01-31,0.00,-2170061.33,H,11,Thursday,Apfel,Filiale_1090
1459,-99495.00,Filiale_1090__Apfel,3908000304,2022-01-28,FW,2022-01-31,0.00,-99495.00,H,11,Friday,Apfel,Filiale_1090
1460,-7738.50,Filiale_1090__Apfel,3908000304,2022-01-29,FW,2022-01-31,0.00,-7738.50,H,11,Saturday,Apfel,Filiale_1090
1461,-25601.37,Filiale_1090__Apfel,3908000304,2022-01-29,FW,2022-01-31,0.00,-25601.37,H,11,Saturday,Apfel,Filiale_1090
1462,-7722.42,Filiale_1090__Apfel,3908000304,2022-01-31,FW,2022-01-31,0.00,-7722.42,H,11,Monday,Apfel,Filiale_1090
1463,-82640.15,Filiale_1090__Apfel,3908000304,2022-02-01,FW,2022-02-28,0.00,-82640.15,H,11,Tuesday,Apfel,Filiale_1090
1464,-220808.55,Filiale_1090__Apfel,3908000304,2022-02-02,FW,2022-02-28,0.00,-220808.55,H,11,Wednesday,Apfel,Filiale_1090
1465,-601209.09,Filiale_1090__Apfel,3908000304,2022-02-03,FW,2022-02-28,0.00,-601209.09,H,11,Thursday,Apfel,Filiale_1090
1466,-208007.87,Filiale_1090__Apfel,3908000304,2022-02-04,FW,2022-02-28,0.00,-208007.87,H,11,Friday,Apfel,Filiale_1090
1467,-102403.47,Filiale_1090__Apfel,3908000304,2022-02-05,FW,2022-02-28,0.00,-102403.47,H,11,Saturday,Apfel,Filiale_1090
1468,-2110.50,Filiale_1090__Apfel,3908000304,2022-02-05,FW,2022-02-28,0.00,-2110.50,H,11,Saturday,Apfel,Filiale_1090
1469,-27135.00,Filiale_1090__Apfel,3908000304,2022-02-07,FW,2022-02-28,0.00,-27135.00,H,11,Monday,Apfel,Filiale_1090
1470,-3684063.68,Filiale_1090__Apfel,3908000304,2022-02-08,FW,2022-02-28,0.00,-3684063.68,H,11,Tuesday,Apfel,Filiale_1090
104,-17688.00,Filiale_1090__Apfel,3908000304,2022-05-14,FW,2022-05-31,0.00,-17688.00,H,1,Saturday,Apfel,Filiale_1090
105,-505774.29,Filiale_1090__Apfel,3908000304,2022-05-14,FW,2022-05-31,0.00,-505774.29,H,1,Saturday,Apfel,Filiale_1090
106,-1347843.69,Filiale_1090__Apfel,3908000304,2022-05-16,FW,2022-05-31,0.00,-1347843.69,H,1,Monday,Apfel,Filiale_1090
107,-58640.75,Filiale_1090__Apfel,3908000304,2022-05-17,FW,2022-05-31,0.00,-58640.75,H,1,Tuesday,Apfel,Filiale_1090
108,-476454.42,Filiale_1090__Apfel,3908000304,2022-05-18,FW,2022-05-31,0.00,-476454.42,H,1,Wednesday,Apfel,Filiale_1090
109,-234561.98,Filiale_1090__Apfel,3908000304,2022-05-19,FW,2022-05-31,0.00,-234561.98,H,1,Thursday,Apfel,Filiale_1090
110,-36180.00,Filiale_1090__Apfel,3908000304,2022-05-20,FW,2022-05-31,0.00,-36180.00,H,1,Friday,Apfel,Filiale_1090
111,-2814.00,Filiale_1090__Apfel,3908000304,2022-05-21,FW,2022-05-31,0.00,-2814.00,H,1,Saturday,Apfel,Filiale_1090
112,-74449.40,Filiale_1090__Apfel,3908000304,2022-05-21,FW,2022-05-31,0.00,-74449.40,H,1,Saturday,Apfel,Filiale_1090
113,-2005432.28,Filiale_1090__Apfel,3908000304,2022-05-23,FW,2022-05-31,0.00,-2005432.28,H,1,Monday,Apfel,Filiale_1090
114,-246821.97,Filiale_1090__Apfel,3908000304,2022-05-24,FW,2022-05-31,0.00,-246821.97,H,1,Tuesday,Apfel,Filiale_1090
115,-987289.89,Filiale_1090__Apfel,3908000304,2022-05-25,FW,2022-05-31,0.00,-987289.89,H,1,Wednesday,Apfel,Filiale_1090
116,-2128843.26,Filiale_1090__Apfel,3908000304,2022-05-26,FW,2022-05-31,0.00,-2128843.26,H,1,Thursday,Apfel,Filiale_1090
117,-565804.83,Filiale_1090__Apfel,3908000304,2022-05-27,FW,2022-05-31,0.00,-565804.83,H,1,Friday,Apfel,Filiale_1090
118,-99495.00,Filiale_1090__Apfel,3908000304,2022-05-28,FW,2022-05-31,0.00,-99495.00,H,1,Saturday,Apfel,Filiale_1090
119,-7738.50,Filiale_1090__Apfel,3908000304,2022-05-28,FW,2022-05-31,0.00,-7738.50,H,1,Saturday,Apfel,Filiale_1090
120,-264775.29,Filiale_1090__Apfel,3908000304,2022-05-30,FW,2022-05-31,0.00,-264775.29,H,1,Monday,Apfel,Filiale_1090
121,-130350.51,Filiale_1090__Apfel,3908000304,2022-05-31,FW,2022-05-31,0.00,-130350.51,H,1,Tuesday,Apfel,Filiale_1090
122,-281069.36,Filiale_1090__Apfel,3908000304,2022-06-01,FW,2022-06-30,0.00,-281069.36,H,1,Wednesday,Apfel,Filiale_1090
123,-756315.77,Filiale_1090__Apfel,3908000304,2022-06-02,FW,2022-06-30,0.00,-756315.77,H,1,Thursday,Apfel,Filiale_1090
124,-9829.91,Filiale_1090__Apfel,3908000304,2022-06-03,FW,2022-06-30,0.00,-9829.91,H,1,Friday,Apfel,Filiale_1090
125,-55630.77,Filiale_1090__Apfel,3908000304,2022-06-04,FW,2022-06-30,0.00,-55630.77,H,1,Saturday,Apfel,Filiale_1090
126,-32588.13,Filiale_1090__Apfel,3908000304,2022-06-04,FW,2022-06-30,0.00,-32588.13,H,1,Saturday,Apfel,Filiale_1090
127,-2110.50,Filiale_1090__Apfel,3908000304,2022-06-06,FW,2022-06-30,0.00,-2110.50,H,1,Monday,Apfel,Filiale_1090
128,-27135.00,Filiale_1090__Apfel,3908000304,2022-06-07,FW,2022-06-30,0.00,-27135.00,H,1,Tuesday,Apfel,Filiale_1090
129,-342693.95,Filiale_1090__Apfel,3908000304,2022-06-08,FW,2022-06-30,0.00,-342693.95,H,1,Wednesday,Apfel,Filiale_1090
175,-108196.29,Filiale_1090__Apfel,3908000304,2022-07-23,FW,2022-07-31,0.00,-108196.29,H,2,Saturday,Apfel,Filiale_1090
176,-3093806.07,Filiale_1090__Apfel,3908000304,2022-07-25,FW,2022-07-31,0.00,-3093806.07,H,2,Monday,Apfel,Filiale_1090
177,-8423259.77,Filiale_1090__Apfel,3908000304,2022-07-26,FW,2022-07-31,0.00,-8423259.77,H,2,Tuesday,Apfel,Filiale_1090
178,-1434808.35,Filiale_1090__Apfel,3908000304,2022-07-27,FW,2022-07-31,0.00,-1434808.35,H,2,Wednesday,Apfel,Filiale_1090
179,-358702.59,Filiale_1090__Apfel,3908000304,2022-07-28,FW,2022-07-31,0.00,-358702.59,H,2,Thursday,Apfel,Filiale_1090
180,-2914455.78,Filiale_1090__Apfel,3908000304,2022-07-29,FW,2022-07-31,0.00,-2914455.78,H,2,Friday,Apfel,Filiale_1090
181,-188666.64,Filiale_1090__Apfel,3908000304,2022-07-30,FW,2022-07-31,0.00,-188666.64,H,2,Saturday,Apfel,Filiale_1090
182,-21808.50,Filiale_1090__Apfel,3908000304,2022-07-30,FW,2022-07-31,0.00,-21808.50,H,2,Saturday,Apfel,Filiale_1090
183,-280619.12,Filiale_1090__Apfel,3908000304,2022-08-01,FW,2022-08-31,0.00,-280619.12,H,2,Monday,Apfel,Filiale_1090
184,-2232371.33,Filiale_1090__Apfel,3908000304,2022-08-02,FW,2022-08-31,0.00,-2232371.33,H,2,Tuesday,Apfel,Filiale_1090
185,-274752.93,Filiale_1090__Apfel,3908000304,2022-08-03,FW,2022-08-31,0.00,-274752.93,H,2,Wednesday,Apfel,Filiale_1090
186,-1099013.73,Filiale_1090__Apfel,3908000304,2022-08-04,FW,2022-08-31,0.00,-1099013.73,H,2,Thursday,Apfel,Filiale_1090
187,-82874.31,Filiale_1090__Apfel,3908000304,2022-08-05,FW,2022-08-31,0.00,-82874.31,H,2,Friday,Apfel,Filiale_1090
188,-2369747.79,Filiale_1090__Apfel,3908000304,2022-08-06,FW,2022-08-31,0.00,-2369747.79,H,2,Saturday,Apfel,Filiale_1090
189,-6229333.71,Filiale_1090__Apfel,3908000304,2022-08-06,FW,2022-08-31,0.00,-6229333.71,H,2,Saturday,Apfel,Filiale_1090
190,-17587.50,Filiale_1090__Apfel,3908000304,2022-08-08,FW,2022-08-31,0.00,-17587.50,H,2,Monday,Apfel,Filiale_1090
191,-226125.00,Filiale_1090__Apfel,3908000304,2022-08-09,FW,2022-08-31,0.00,-226125.00,H,2,Tuesday,Apfel,Filiale_1090
192,-2242039.43,Filiale_1090__Apfel,3908000304,2022-08-10,FW,2022-08-31,0.00,-2242039.43,H,2,Wednesday,Apfel,Filiale_1090
193,-1103773.41,Filiale_1090__Apfel,3908000304,2022-08-11,FW,2022-08-31,0.00,-1103773.41,H,2,Thursday,Apfel,Filiale_1090
194,-275942.85,Filiale_1090__Apfel,3908000304,2022-08-12,FW,2022-08-31,0.00,-275942.85,H,2,Friday,Apfel,Filiale_1090
195,-83233.10,Filiale_1090__Apfel,3908000304,2022-08-13,FW,2022-08-31,0.00,-83233.10,H,2,Saturday,Apfel,Filiale_1090
196,-2380010.85,Filiale_1090__Apfel,3908000304,2022-08-13,FW,2022-08-31,0.00,-2380010.85,H,2,Saturday,Apfel,Filiale_1090
197,-6188209.11,Filiale_1090__Apfel,3908000304,2022-08-15,FW,2022-08-31,0.00,-6188209.11,H,2,Monday,Apfel,Filiale_1090
198,-31657.50,Filiale_1090__Apfel,3908000304,2022-08-16,FW,2022-08-31,0.00,-31657.50,H,2,Tuesday,Apfel,Filiale_1090
199,-407025.00,Filiale_1090__Apfel,3908000304,2022-08-17,FW,2022-08-31,0.00,-407025.00,H,2,Wednesday,Apfel,Filiale_1090
1000,-5687084.96,Filiale_1090__Apfel,3908000304,2022-10-26,FW,2022-10-31,0.00,-5687084.96,H,8,Wednesday,Apfel,Filiale_1090
1001,-2148765.38,Filiale_1090__Apfel,3908000304,2022-10-27,FW,2022-10-31,0.00,-2148765.38,H,8,Thursday,Apfel,Filiale_1090
1002,-99495.00,Filiale_1090__Apfel,3908000304,2022-10-28,FW,2022-10-31,0.00,-99495.00,H,8,Friday,Apfel,Filiale_1090
1003,-7738.50,Filiale_1090__Apfel,3908000304,2022-10-29,FW,2022-10-31,0.00,-7738.50,H,8,Saturday,Apfel,Filiale_1090
1004,-10341.45,Filiale_1090__Apfel,3908000304,2022-10-29,FW,2022-10-31,0.00,-10341.45,H,8,Saturday,Apfel,Filiale_1090
1005,-295701.15,Filiale_1090__Apfel,3908000304,2022-10-31,FW,2022-10-31,0.00,-295701.15,H,8,Monday,Apfel,Filiale_1090
1006,-793976.13,Filiale_1090__Apfel,3908000304,2022-11-01,FW,2022-11-30,0.00,-793976.13,H,8,Tuesday,Apfel,Filiale_1090
1007,-34284.57,Filiale_1090__Apfel,3908000304,2022-11-02,FW,2022-11-30,0.00,-34284.57,H,8,Wednesday,Apfel,Filiale_1090
1008,-82640.15,Filiale_1090__Apfel,3908000304,2022-11-03,FW,2022-11-30,0.00,-82640.15,H,8,Thursday,Apfel,Filiale_1090
1009,-278558.87,Filiale_1090__Apfel,3908000304,2022-11-04,FW,2022-11-30,0.00,-278558.87,H,8,Friday,Apfel,Filiale_1090
1010,-137136.27,Filiale_1090__Apfel,3908000304,2022-11-05,FW,2022-11-30,0.00,-137136.27,H,8,Saturday,Apfel,Filiale_1090
1011,-27135.00,Filiale_1090__Apfel,3908000304,2022-11-05,FW,2022-11-30,0.00,-27135.00,H,8,Saturday,Apfel,Filiale_1090
1012,-2110.50,Filiale_1090__Apfel,3908000304,2022-11-07,FW,2022-11-30,0.00,-2110.50,H,8,Monday,Apfel,Filiale_1090
1013,-1249111.49,Filiale_1090__Apfel,3908000304,2022-11-08,FW,2022-11-30,0.00,-1249111.49,H,8,Tuesday,Apfel,Filiale_1090
50,-188666.64,Filiale_1090__Kartoffel,3908000304,2022-03-21,FW,2022-03-31,0.00,-188666.64,H,1,Monday,Kartoffel,Filiale_1090
51,-2914455.78,Filiale_1090__Kartoffel,3908000304,2022-03-22,FW,2022-03-31,0.00,-2914455.78,H,1,Tuesday,Kartoffel,Filiale_1090
52,-1434808.35,Filiale_1090__Kartoffel,3908000304,2022-03-23,FW,2022-03-31,0.00,-1434808.35,H,1,Wednesday,Kartoffel,Filiale_1090
53,-21808.50,Filiale_1090__Kartoffel,3908000304,2022-03-24,FW,2022-03-31,0.00,-21808.50,H,1,Thursday,Kartoffel,Filiale_1090
54,-280619.12,Filiale_1090__Kartoffel,3908000304,2022-03-25,FW,2022-03-31,0.00,-280619.12,H,1,Friday,Kartoffel,Filiale_1090
55,-2232371.33,Filiale_1090__Kartoffel,3908000304,2022-03-26,FW,2022-03-31,0.00,-2232371.33,H,1,Saturday,Kartoffel,Filiale_1090
56,-274752.93,Filiale_1090__Kartoffel,3908000304,2022-03-26,FW,2022-03-31,0.00,-274752.93,H,1,Saturday,Kartoffel,Filiale_1090
57,-82874.31,Filiale_1090__Kartoffel,3908000304,2022-03-28,FW,2022-03-31,0.00,-82874.31,H,1,Monday,Kartoffel,Filiale_1090
58,-1099013.73,Filiale_1090__Kartoffel,3908000304,2022-03-29,FW,2022-03-31,0.00,-1099013.73,H,1,Tuesday,Kartoffel,Filiale_1090
59,-2369747.79,Filiale_1090__Kartoffel,3908000304,2022-03-30,FW,2022-03-31,0.00,-2369747.79,H,1,Wednesday,Kartoffel,Filiale_1090
500,-2814.00,Filiale_1090__Kartoffel,3908000304,2022-06-14,FW,2022-06-30,0.00,-2814.00,H,4,Tuesday,Kartoffel,Filiale_1090
501,-987289.89,Filiale_1090__Kartoffel,3908000304,2022-06-15,FW,2022-06-30,0.00,-987289.89,H,4,Wednesday,Kartoffel,Filiale_1090
502,-2005432.28,Filiale_1090__Kartoffel,3908000304,2022-06-16,FW,2022-06-30,0.00,-2005432.28,H,4,Thursday,Kartoffel,Filiale_1090
503,-246821.97,Filiale_1090__Kartoffel,3908000304,2022-06-17,FW,2022-06-30,0.00,-246821.97,H,4,Friday,Kartoffel,Filiale_1090
504,-74449.40,Filiale_1090__Kartoffel,3908000304,2022-06-18,FW,2022-06-30,0.00,-74449.40,H,4,Saturday,Kartoffel,Filiale_1090
505,-5635804.83,Filiale_1090__Kartoffel,3908000304,2022-06-18,FW,2022-06-30,0.00,-5635804.83,H,4,Saturday,Kartoffel,Filiale_1090
506,-2128843.26,Filiale_1090__Kartoffel,3908000304,2022-06-20,FW,2022-06-30,0.00,-2128843.26,H,4,Monday,Kartoffel,Filiale_1090
507,-7738.50,Filiale_1090__Kartoffel,3908000304,2022-06-21,FW,2022-06-30,0.00,-7738.50,H,4,Tuesday,Kartoffel,Filiale_1090
508,-99495.00,Filiale_1090__Kartoffel,3908000304,2022-06-22,FW,2022-06-30,0.00,-99495.00,H,4,Wednesday,Kartoffel,Filiale_1090
509,-10341.45,Filiale_1090__Kartoffel,3908000304,2022-06-23,FW,2022-06-30,0.00,-10341.45,H,4,Thursday,Kartoffel,Filiale_1090
510,-295701.15,Filiale_1090__Kartoffel,3908000304,2022-06-24,FW,2022-06-30,0.00,-295701.15,H,4,Friday,Kartoffel,Filiale_1090
511,-793976.13,Filiale_1090__Kartoffel,3908000304,2022-06-25,FW,2022-06-30,0.00,-793976.13,H,4,Saturday,Kartoffel,Filiale_1090
512,-82640.15,Filiale_1090__Kartoffel,3908000304,2022-06-25,FW,2022-06-30,0.00,-82640.15,H,4,Saturday,Kartoffel,Filiale_1090
513,-278558.87,Filiale_1090__Kartoffel,3908000304,2022-06-27,FW,2022-06-30,0.00,-278558.87,H,4,Monday,Kartoffel,Filiale_1090
514,-137136.27,Filiale_1090__Kartoffel,3908000304,2022-06-28,FW,2022-06-30,0.00,-137136.27,H,4,Tuesday,Kartoffel,Filiale_1090
515,-34284.57,Filiale_1090__Kartoffel,3908000304,2022-06-29,FW,2022-06-30,0.00,-34284.57,H,4,Wednesday,Kartoffel,Filiale_1090
516,-2110.50,Filiale_1090__Kartoffel,3908000304,2022-06-30,FW,2022-06-30,0.00,-2110.50,H,4,Thursday,Kartoffel,Filiale_1090
517,-27135.00,Filiale_1090__Kartoffel,3908000304,2022-07-01,FW,2022-07-31,0.00,-27135.00,H,4,Friday,Kartoffel,Filiale_1090
518,-639000.11,Filiale_1090__Kartoffel,3908000304,2022-07-02,FW,2022-07-31,0.00,-639000.11,H,4,Saturday,Kartoffel,Filiale_1090
521,-351885.68,Filiale_1090__Kartoffel,3908000304,2022-07-05,FW,2022-07-31,0.00,-351885.68,H,5,Tuesday,Kartoffel,Filiale_1090
522,-185005.43,Filiale_1090__Kartoffel,3908000304,2022-07-06,FW,2022-07-31,0.00,-185005.43,H,5,Wednesday,Kartoffel,Filiale_1090
523,-43985.84,Filiale_1090__Kartoffel,3908000304,2022-07-07,FW,2022-07-31,0.00,-43985.84,H,5,Thursday,Kartoffel,Filiale_1090
524,-2859073.25,Filiale_1090__Kartoffel,3908000304,2022-07-08,FW,2022-07-31,0.00,-2859073.25,H,5,Friday,Kartoffel,Filiale_1090
525,-1407543.71,Filiale_1090__Kartoffel,3908000304,2022-07-09,FW,2022-07-31,0.00,-1407543.71,H,5,Saturday,Kartoffel,Filiale_1090
526,-106140.06,Filiale_1090__Kartoffel,3908000304,2022-07-09,FW,2022-07-31,0.00,-106140.06,H,5,Saturday,Kartoffel,Filiale_1090
527,-3035015.58,Filiale_1090__Kartoffel,3908000304,2022-07-11,FW,2022-07-31,0.00,-3035015.58,H,5,Monday,Kartoffel,Filiale_1090
528,-8271937.92,Filiale_1090__Kartoffel,3908000304,2022-07-12,FW,2022-07-31,0.00,-8271937.92,H,5,Tuesday,Kartoffel,Filiale_1090
529,-280619.12,Filiale_1090__Kartoffel,3908000304,2022-07-13,FW,2022-07-31,0.00,-280619.12,H,5,Wednesday,Kartoffel,Filiale_1090
530,-21808.50,Filiale_1090__Kartoffel,3908000304,2022-07-14,FW,2022-07-31,0.00,-21808.50,H,5,Thursday,Kartoffel,Filiale_1090
531,-82874.31,Filiale_1090__Kartoffel,3908000304,2022-07-15,FW,2022-07-31,0.00,-82874.31,H,5,Friday,Kartoffel,Filiale_1090
532,-6229333.71,Filiale_1090__Kartoffel,3908000304,2022-07-16,FW,2022-07-31,0.00,-6229333.71,H,5,Saturday,Kartoffel,Filiale_1090
533,-2369747.79,Filiale_1090__Kartoffel,3908000304,2022-07-16,FW,2022-07-31,0.00,-2369747.79,H,5,Saturday,Kartoffel,Filiale_1090
534,-274752.93,Filiale_1090__Kartoffel,3908000304,2022-07-18,FW,2022-07-31,0.00,-274752.93,H,5,Monday,Kartoffel,Filiale_1090
535,-1099013.73,Filiale_1090__Kartoffel,3908000304,2022-07-19,FW,2022-07-31,0.00,-1099013.73,H,5,Tuesday,Kartoffel,Filiale_1090
536,-2232371.33,Filiale_1090__Kartoffel,3908000304,2022-07-20,FW,2022-07-31,0.00,-2232371.33,H,5,Wednesday,Kartoffel,Filiale_1090
537,-226125.00,Filiale_1090__Kartoffel,3908000304,2022-07-21,FW,2022-07-31,0.00,-226125.00,H,5,Thursday,Kartoffel,Filiale_1090
538,-17587.50,Filiale_1090__Kartoffel,3908000304,2022-07-22,FW,2022-07-31,0.00,-17587.50,H,5,Friday,Kartoffel,Filiale_1090
539,-6188209.11,Filiale_1090__Kartoffel,3908000304,2022-07-23,FW,2022-07-31,0.00,-6188209.11,H,5,Saturday,Kartoffel,Filiale_1090
540,-2380010.85,Filiale_1090__Kartoffel,3908000304,2022-07-23,FW,2022-07-31,0.00,-2380010.85,H,5,Saturday,Kartoffel,Filiale_1090
541,-1103773.41,Filiale_1090__Kartoffel,3908000304,2022-07-25,FW,2022-07-31,0.00,-1103773.41,H,5,Monday,Kartoffel,Filiale_1090
542,-275942.85,Filiale_1090__Kartoffel,3908000304,2022-07-26,FW,2022-07-31,0.00,-275942.85,H,5,Tuesday,Kartoffel,Filiale_1090
543,-2242039.43,Filiale_1090__Kartoffel,3908000304,2022-07-27,FW,2022-07-31,0.00,-2242039.43,H,5,Wednesday,Kartoffel,Filiale_1090
544,-83233.10,Filiale_1090__Kartoffel,3908000304,2022-07-28,FW,2022-07-31,0.00,-83233.10,H,5,Thursday,Kartoffel,Filiale_1090
545,-407025.00,Filiale_1090__Kartoffel,3908000304,2022-07-29,FW,2022-07-31,0.00,-407025.00,H,5,Friday,Kartoffel,Filiale_1090
546,-31657.50,Filiale_1090__Kartoffel,3908000304,2022-07-30,FW,2022-07-31,0.00,-31657.50,H,5,Saturday,Kartoffel,Filiale_1090
547,-1306986.42,Filiale_1090__Kartoffel,3908000304,2022-07-30,FW,2022-07-31,0.00,-1306986.42,H,5,Saturday,Kartoffel,Filiale_1090
548,-490865.12,Filiale_1090__Kartoffel,3908000304,2022-08-01,FW,2022-08-31,0.00,-490865.12,H,5,Monday,Kartoffel,Filiale_1090
549,-56912.15,Filiale_1090__Kartoffel,3908000304,2022-08-02,FW,2022-08-31,0.00,-56912.15,H,5,Tuesday,Kartoffel,Filiale_1090
550,-462409.55,Filiale_1090__Kartoffel,3908000304,2022-08-03,FW,2022-08-31,0.00,-462409.55,H,5,Wednesday,Kartoffel,Filiale_1090
551,-227647.58,Filiale_1090__Kartoffel,3908000304,2022-08-04,FW,2022-08-31,0.00,-227647.58,H,5,Thursday,Kartoffel,Filiale_1090
552,-17166.41,Filiale_1090__Kartoffel,3908000304,2022-08-05,FW,2022-08-31,0.00,-17166.41,H,5,Friday,Kartoffel,Filiale_1090
553,-11959.50,Filiale_1090__Kartoffel,3908000304,2022-08-06,FW,2022-08-31,0.00,-11959.50,H,5,Saturday,Kartoffel,Filiale_1090
554,-153765.00,Filiale_1090__Kartoffel,3908000304,2022-08-06,FW,2022-08-31,0.00,-153765.00,H,5,Saturday,Kartoffel,Filiale_1090
555,-16417.68,Filiale_1090__Kartoffel,3908000304,2022-08-08,FW,2022-08-31,0.00,-16417.68,H,5,Monday,Kartoffel,Filiale_1090
556,-1238.16,Filiale_1090__Kartoffel,3908000304,2022-08-09,FW,2022-08-31,0.00,-1238.16,H,5,Tuesday,Kartoffel,Filiale_1090
557,-92963.51,Filiale_1090__Kartoffel,3908000304,2022-08-10,FW,2022-08-31,0.00,-92963.51,H,5,Wednesday,Kartoffel,Filiale_1090
558,-35400.12,Filiale_1090__Kartoffel,3908000304,2022-08-11,FW,2022-08-31,0.00,-35400.12,H,5,Thursday,Kartoffel,Filiale_1090
559,-33348.92,Filiale_1090__Kartoffel,3908000304,2022-08-12,FW,2022-08-31,0.00,-33348.92,H,5,Friday,Kartoffel,Filiale_1090
560,-4104.42,Filiale_1090__Kartoffel,3908000304,2022-08-13,FW,2022-08-31,0.00,-4104.42,H,5,Saturday,Kartoffel,Filiale_1090
561,-2125.58,Filiale_1090__Kartoffel,3908000304,2022-08-13,FW,2022-08-31,0.00,-2125.58,H,5,Saturday,Kartoffel,Filiale_1090
562,-9045.00,Filiale_1090__Kartoffel,3908000304,2022-08-15,FW,2022-08-31,0.00,-9045.00,H,5,Monday,Kartoffel,Filiale_1090
563,-703.50,Filiale_1090__Kartoffel,3908000304,2022-08-16,FW,2022-08-31,0.00,-703.50,H,5,Tuesday,Kartoffel,Filiale_1090
564,-9113701.80,Filiale_1090__Kartoffel,3908000304,2022-08-17,FW,2022-08-31,0.00,-9113701.80,H,5,Wednesday,Kartoffel,Filiale_1090
565,-3482547.11,Filiale_1090__Kartoffel,3908000304,2022-08-18,FW,2022-08-31,0.00,-3482547.11,H,5,Thursday,Kartoffel,Filiale_1090
566,-121790.93,Filiale_1090__Kartoffel,3908000304,2022-08-19,FW,2022-08-31,0.00,-121790.93,H,5,Friday,Kartoffel,Filiale_1090
567,-3280660.70,Filiale_1090__Kartoffel,3908000304,2022-08-20,FW,2022-08-31,0.00,-3280660.70,H,5,Saturday,Kartoffel,Filiale_1090
568,-403773.83,Filiale_1090__Kartoffel,3908000304,2022-08-20,FW,2022-08-31,0.00,-403773.83,H,5,Saturday,Kartoffel,Filiale_1090
569,-1615094.30,Filiale_1090__Kartoffel,3908000304,2022-08-22,FW,2022-08-31,0.00,-1615094.30,H,5,Monday,Kartoffel,Filiale_1090
570,-23215.50,Filiale_1090__Kartoffel,3908000304,2022-08-23,FW,2022-08-31,0.00,-23215.50,H,5,Tuesday,Kartoffel,Filiale_1090
571,-298485.00,Filiale_1090__Kartoffel,3908000304,2022-08-24,FW,2022-08-31,0.00,-298485.00,H,5,Wednesday,Kartoffel,Filiale_1090
580,-476454.42,Filiale_1090__Kartoffel,3908000304,2022-09-02,FW,2022-09-30,0.00,-476454.42,H,5,Friday,Kartoffel,Filiale_1090
581,-234561.98,Filiale_1090__Kartoffel,3908000304,2022-09-03,FW,2022-09-30,0.00,-234561.98,H,5,Saturday,Kartoffel,Filiale_1090
582,-58640.75,Filiale_1090__Kartoffel,3908000304,2022-09-03,FW,2022-09-30,0.00,-58640.75,H,5,Saturday,Kartoffel,Filiale_1090
583,-17688.00,Filiale_1090__Kartoffel,3908000304,2022-09-05,FW,2022-09-30,0.00,-17688.00,H,5,Monday,Kartoffel,Filiale_1090
584,-1347843.69,Filiale_1090__Kartoffel,3908000304,2022-09-06,FW,2022-09-30,0.00,-1347843.69,H,5,Tuesday,Kartoffel,Filiale_1090
585,-505774.29,Filiale_1090__Kartoffel,3908000304,2022-09-07,FW,2022-09-30,0.00,-505774.29,H,5,Wednesday,Kartoffel,Filiale_1090
586,-36180.00,Filiale_1090__Kartoffel,3908000304,2022-09-08,FW,2022-09-30,0.00,-36180.00,H,5,Thursday,Kartoffel,Filiale_1090
587,-2814.00,Filiale_1090__Kartoffel,3908000304,2022-09-09,FW,2022-09-30,0.00,-2814.00,H,5,Friday,Kartoffel,Filiale_1090
588,-74449.40,Filiale_1090__Kartoffel,3908000304,2022-09-10,FW,2022-09-30,0.00,-74449.40,H,5,Saturday,Kartoffel,Filiale_1090
589,-5635804.83,Filiale_1090__Kartoffel,3908000304,2022-09-10,FW,2022-09-30,0.00,-5635804.83,H,5,Saturday,Kartoffel,Filiale_1090
